"product_id","license_plate","car_year","car_brand","car_model","car_type","car_transmission","car_engine_size","car_color","inspection_score","agent_id","branch_id","buy_date","buy_price","admin_fee","aging_fee","sell_date","sell_price"
141749,2042,2015,TOYOTA,AGYA,G TRD,AT,"1.0",Putih,107,116393,51,2022-08-18,10625.0,250.0,0.0,2022-08-18,10875.0
125101,5432,2020,TOYOTA,ALL NEW AVANZA VELOZ,VVT-I LUXURY,MT,"1.5",Hitam,107,55527,18,2022-08-08,15625.0,250.0,0.0,2022-08-08,15875.0
137147,4302,2020,TOYOTA,GRAND NEW VELOZ,GRAND NEW VELOZ,MT,"1.5",Hitam,107,72043,272,2022-08-24,24912.0,344.0,125.0,2022-09-12,25381.0
126267,2172,2013,TOYOTA,INNOVA,G Bensin,AT,"2.0",ABU ABU METALIK,107,1359,3,2022-07-28,20100.0,344.0,625.0,2022-09-22,18750.0
136561,2661,2020,DAIHATSU,SIGRA,R,MT,"1.2",Silver,107,12620,119,2022-08-12,13562.0,250.0,0.0,2022-08-13,13812.0
143312,1878,2017,MITSUBISHI,ALL NEW PAJERO,DAKAR 4X2,AT,"2.5",Hitam,107,2065,146,2022-09-13,50625.0,844.0,188.0,2022-10-05,51594.0
132906,8293,2019,HONDA,ALL NEW JAZZ,RS CVT,AT,"1.5",Kuning,107,117638,307,2022-07-29,30625.0,438.0,0.0,2022-08-07,31062.0
127994,8326,2012,DAIHATSU,GRAN MAX,Standar PU,MT,"1.3",Hitam,82,108498,140,2022-08-18,6875.0,250.0,0.0,2022-08-18,7125.0
128618,6250,2015,TOYOTA,NEW AVANZA,VVT-i G,MT,"1.3",Abu-abu,102,2801,25,2022-09-05,12312.0,250.0,0.0,2022-09-05,12562.0
126834,66,2011,HONDA,CR-V,RE 1 2WD,AT,"2.4",Coklat Tua Met,107,115742,364,2022-08-08,15062.0,250.0,312.0,2022-09-08,15625.0
140584,1790,2020,TOYOTA,CALYA,G,MT,"1.2",Abu-abu,107,4586,76,2022-09-11,13125.0,250.0,62.0,2022-09-22,13438.0
141868,6429,2016,HONDA,HRV,S,AT,"1.5",Putih,105,81985,269,2022-09-09,10000.0,250.0,0.0,2022-09-09,10250.0
133282,4095,2006,SUZUKI,APV,GX,MT,"1.5",Abu-abu,107,142606,410,2022-08-09,4375.0,250.0,0.0,2022-08-09,4625.0
137758,1342,2016,TOYOTA,NEW CAMRY,V 2.5 AT Bensin,AT,"2.5",Hitam,107,55135,54,2022-09-08,31250.0,438.0,125.0,2022-09-24,31812.0
139353,721,2021,MITSUBISHI,XPANDER CROSS,No Variant,AT,"1.5",Hitam,106,146303,47,2022-09-06,15562.0,250.0,0.0,2022-09-06,15812.0
137958,7720,2010,TOYOTA,ALPHARD VELLFIRE,G,AT,"2.4",Silver,107,119952,306,2022-08-17,30038.0,438.0,250.0,2022-09-17,30725.0
134010,7266,2000,TOYOTA,NEW KIJANG,LSX,MT,"2.5",Hijau Metalik,98,31632,46,2022-08-26,3412.0,250.0,0.0,2022-08-26,3662.0
138461,7009,2017,HONDA,BRIO,SATYA E,MT,"1.2",Hitam,107,59587,307,2022-09-03,14500.0,250.0,0.0,2022-09-03,14750.0
136733,5627,2015,DAIHATSU,ALL NEW XENIA,X,MT,"1.3",Silver,107,4458,68,2022-08-30,13788.0,250.0,250.0,2022-10-26,14288.0
127781,4090,2015,TOYOTA,NEW AVANZA,VVT-i E,MT,"1.3",Silver Metalic,107,80251,151,2022-08-16,12500.0,250.0,0.0,2022-08-16,12750.0
140042,7794,2000,DAIHATSU,ESPASS,S91,MT,"1.3",Merah,84,106583,32,2022-08-20,2750.0,250.0,0.0,2022-08-20,3000.0
133652,2351,2016,DAIHATSU,AYLA,M,MT,"1.0",Merah,107,118940,371,2022-08-19,10025.0,250.0,0.0,2022-08-19,10275.0
132753,2268,2015,DAIHATSU,AYLA,M,AT,"1.0",Hitam,105,17661,152,2022-07-30,9500.0,250.0,0.0,2022-08-05,9750.0
141754,2400,2014,DAIHATSU,ALL NEW XENIA,R,AT,"1.3",Silver,107,40929,308,2022-08-16,10625.0,250.0,0.0,2022-08-16,10875.0
139798,2744,2017,TOYOTA,GRAND NEW AVANZA,G,AT,"1.3",Silver,107,24786,119,2022-09-01,15000.0,250.0,0.0,2022-09-02,15250.0
137570,7317,2021,TOYOTA,CALYA,"G 1,2 MT Bensin",MT,"1.2",Abu-abu,107,18024,19,2022-08-09,15875.0,266.0,250.0,2022-09-13,16391.0
127744,2006,2008,NISSAN,LIVINA,X GEAR,AT,"1.5",HITAM METALIK,107,33214,55,2022-08-23,7500.0,250.0,0.0,2022-08-24,7750.0
136674,5157,2017,DAIHATSU,XENIA,R 1.3 MT,MT,"1.3",Puith,107,37817,125,2022-08-20,15625.0,250.0,0.0,2022-08-23,15875.0
139749,2147,2004,MITSUBISHI,KUDA,VB2WPL,MT,"2.0",COKLAT,107,88252,392,2022-08-21,5000.0,250.0,0.0,2022-08-21,5250.0
128418,425,1997,TOYOTA,NEW KIJANG,SSX,MT,"2.5",BIRU METALIK,107,136865,130,2022-07-31,5375.0,250.0,0.0,2022-07-31,5625.0
133522,2411,2016,SUZUKI,CIAZ,AVB414NGX 1.4 AT BENSIN,AT,"1.4",Hitam,107,98989,305,2022-08-22,16288.0,266.0,188.0,2022-09-12,16741.0
135893,6596,2014,TOYOTA,YARIS,S,AT,"1.5",HITAM METALIK,107,74826,138,2022-09-04,18500.0,266.0,0.0,2022-09-05,18766.0
142249,6555,2013,TOYOTA,RUSH,S,MT,"1.5",Hitam,107,143378,133,2022-09-05,10000.0,250.0,0.0,2022-09-05,10250.0
127751,4416,2013,TOYOTA,ALL NEW AVANZA,VVT-i G,MT,"1.3",Putih,107,36830,398,2022-08-18,14412.0,250.0,0.0,2022-08-18,14662.0
137762,7765,2012,DAIHATSU,GRAN MAX,Standar PU,MT,"1.5",Biru,107,30110,101,2022-08-24,6250.0,250.0,0.0,2022-08-24,6500.0
137123,5227,2013,TOYOTA,ALL NEW AVANZA,VVT-i G,MT,"1.3",Puith,107,17616,5,2022-08-20,14375.0,250.0,0.0,2022-08-23,14625.0
142742,1823,2016,HONDA,HRV,RS CVT,AT,"1.8",Hitam,102,2925,35,2022-08-29,29625.0,438.0,0.0,2022-09-05,30062.0
136827,5667,2011,DAIHATSU,ALL NEW XENIA,X,MT,"1.3",Merah,107,2753,69,2022-08-30,10625.0,250.0,0.0,2022-09-10,10875.0
136225,939,2011,DAIHATSU,ALL NEW XENIA,R FAMILY,MT,"1.3",MERAK METALIK,107,90945,296,2022-08-06,10000.0,250.0,0.0,2022-08-08,10250.0
127892,602,2012,TOYOTA,GRAND NEW INNOVA,G Diesel,MT,"2.5",Hitam,107,1418,91,2022-07-29,23750.0,344.0,0.0,2022-08-09,24094.0
140213,5655,2012,DAIHATSU,ALL NEW XENIA,R FAMILY,MT,"1.3",Puith,107,58547,68,2022-09-08,11875.0,250.0,0.0,2022-09-19,12125.0
135285,8470,1990,DAIHATSU,Charade,G100,MT,"1.0",ABU ABU METALIK,107,142064,35,2022-08-11,875.0,250.0,0.0,2022-08-11,1125.0
134159,7609,2011,DAIHATSU,XENIA,Li Deluxe Family,MT,"1.0",Hitam,107,5920,65,2022-08-15,9625.0,250.0,0.0,2022-08-15,9875.0
140290,2230,2010,HONDA,NEW CR-V,"4 X 2",AT,"2.4",Coklat Met,107,118935,371,2022-08-23,16250.0,266.0,125.0,2022-09-09,16641.0
139276,462,2003,TOYOTA,KIJANG,LGX 1.8 MT BENSIN,MT,"1.8",Silver,107,136834,130,2022-08-28,8750.0,250.0,0.0,2022-08-28,9000.0
127023,5821,2012,DAIHATSU,XENIA,Xi Deluxe Sporty,MT,"1.3",Putih,99,67106,283,2022-08-13,8750.0,250.0,0.0,2022-08-13,9000.0
133302,4834,2020,TOYOTA,ALL NEW AVANZA,VVT-i G,MT,"1.3",Silver Metalic,107,119545,42,2022-08-24,21250.0,344.0,0.0,2022-09-04,21594.0
128392,938,2012,MITSUBISHI,PAJERO,EXCEED,AT,"2.5",Hitam,107,128885,374,2022-08-04,27500.0,438.0,0.0,2022-08-06,27938.0
143143,5612,2012,DAIHATSU,XENIA,R 1.3 MT,MT,"1.3",Abu-Abu Met,107,44491,139,2022-08-16,9375.0,250.0,0.0,2022-08-16,9625.0
128832,2610,2017,NISSAN,GRAND LIVINA,SV,MT,"1.5",Putih,107,96398,308,2022-08-27,12788.0,250.0,500.0,2022-10-15,11850.0
133078,979,2008,HONDA,ALL NEW JAZZ,RS CVT,AT,"1.5",Hitam,107,118805,365,2022-08-07,11875.0,250.0,0.0,2022-08-08,12125.0
138684,1694,2007,TOYOTA,INNOVA,E,MT,"2.0",Hitam,102,12620,119,2022-08-19,9288.0,250.0,0.0,2022-08-20,9538.0
132674,2805,2016,HONDA,HRV,E CVT,AT,"1.5",Hitam,104,115836,276,2022-08-15,25000.0,344.0,0.0,2022-08-17,25344.0
143287,1713,2011,DAIHATSU,XENIA,Li Deluxe,MT,"1.0",Silver,107,136206,44,2022-08-31,8750.0,250.0,0.0,2022-08-31,9000.0
127659,6486,2009,HONDA,JAZZ,RS,AT,"1.5",Biru,107,2809,70,2022-08-24,12538.0,250.0,0.0,2022-08-29,12788.0
133636,6388,2012,SUZUKI,CARRY,Futura ST,MT,"1.5",Biru,107,58547,68,2022-08-09,3125.0,250.0,0.0,2022-08-09,3375.0
132862,321,2013,DAIHATSU,AYLA,X,AT,"1.0",Putih,107,1790,54,2022-08-10,9750.0,250.0,562.0,2022-10-02,8750.0
127955,2700,2014,DAIHATSU,AYLA,X,AT,"1.0",Putih,107,115272,84,2022-08-17,8125.0,250.0,0.0,2022-08-17,8375.0
132817,8134,2015,HONDA,BRIO,IVTEC S,AT,"1.2",Putih,107,5803,75,2022-08-24,13125.0,250.0,0.0,2022-08-25,13375.0
138833,3454,2010,MITSUBISHI,STRADA TRITON,GLX,MT,"2.8",ABU ABU SILVER,105,135986,27,2022-08-16,13750.0,250.0,0.0,2022-08-17,14000.0
133836,5313,2017,HONDA,HRV,E CVT,AT,"1.5",Silver,107,54480,5,2022-07-31,26625.0,438.0,0.0,2022-08-05,27062.0
135506,6019,2016,DAIHATSU,AYLA,X,AT,"1.0",Puith,101,101824,134,2022-08-28,11250.0,250.0,250.0,2022-09-24,11750.0
137755,7125,2007,TOYOTA,AVANZA,"S 1,5 AT BENSIN",AT,"1.5",HITAM METALIK,107,31386,128,2022-09-02,5000.0,250.0,0.0,2022-09-02,5250.0
138686,356,2017,DAIHATSU,GRAN MAX,Standar + AC PU,MT,"1.3",Putih,107,52386,149,2022-08-20,5875.0,250.0,0.0,2022-08-20,6125.0
139360,3137,2019,TOYOTA,RUSH,G,MT,"1.5",HITAM METALIK,107,16546,91,2022-08-27,25750.0,438.0,312.0,2022-10-01,26000.0
133507,5028,2015,HONDA,FREED,"PSD 1,5 AT BENSIN",AT,"1.5",Hitam,107,101863,327,2022-08-19,17538.0,266.0,0.0,2022-08-23,17803.0
127679,6947,2015,TOYOTA,GRAND NEW AVANZA,G,MT,"1.3",Abu-abu,107,118625,371,2022-08-25,14000.0,250.0,375.0,2022-10-03,14625.0
140623,8461,2018,TOYOTA,CALYA,"G 1,2 MT Bensin",MT,"1.2",Abu-abu,107,33234,99,2022-09-04,12750.0,250.0,0.0,2022-09-06,13000.0
132806,527,2012,TOYOTA,YARIS,E,MT,"1.5",Putih,107,69123,113,2022-08-07,13500.0,250.0,0.0,2022-08-08,13750.0
139506,3937,2013,DAIHATSU,TERIOS,TX,MT,"1.5",Putih,103,68332,151,2022-08-26,9375.0,250.0,0.0,2022-08-26,9625.0
137461,1462,2012,TOYOTA,VIOS,Limo,MT,"1.5",Abu-abu,107,2276,56,2022-08-18,5475.0,250.0,0.0,2022-08-19,5725.0
136250,5346,2013,HONDA,ALL NEW JAZZ,RS CVT,AT,"1.5",Puith,103,29613,309,2022-08-06,15625.0,250.0,0.0,2022-08-06,15875.0
135175,1971,2014,TOYOTA,RUSH,G,MT,"1.5",Silver,105,116339,392,2022-08-10,16688.0,266.0,625.0,2022-10-06,15688.0
135367,1817,2004,HONDA,CITY,"GD 8 1,5 IDSI AT",AT,"1.5",MERAH METALIK,107,120029,55,2022-08-19,7500.0,250.0,0.0,2022-08-19,7750.0
133335,662,2000,ISUZU,PANTHER,HI-GRADE,MT,"2.5",ABU ABU METALIK,107,17431,93,2022-08-16,8125.0,250.0,312.0,2022-09-17,8312.0
128062,3540,1998,TOYOTA,KIJANG,LGX 1.8 MT BENSIN,MT,"1.8",Hijau Metalik,107,98624,405,2022-08-21,5000.0,250.0,0.0,2022-08-21,5250.0
140910,902,2013,DAIHATSU,ALL NEW XENIA,X,MT,"1.3",Putih,107,48647,367,2022-08-21,12125.0,250.0,0.0,2022-08-21,12375.0
135854,7934,2018,DAIHATSU,GRAN MAX,Standar PU,MT,"1.3",Hitam,107,972,32,2022-08-26,11250.0,250.0,0.0,2022-09-04,11500.0
127565,5884,2011,HONDA,CR-V,"4RD 2WD MT",MT,"2.0",Putih,106,3266,81,2022-08-13,16912.0,266.0,188.0,2022-09-05,17366.0
136630,4555,2014,HONDA,BRIO,SATYA E,MT,"1.2",Abu-abu,107,119103,273,2022-08-20,11688.0,250.0,0.0,2022-08-20,11938.0
126299,2672,2018,HONDA,ALL NEW BRIO,SATYA E,MT,"1.2",HITAM MUTIARA,105,96510,307,2022-08-04,16000.0,266.0,125.0,2022-09-28,16391.0
143499,677,2017,DAIHATSU,AYLA,R DELUXE,AT,"1.2",Puith,107,2018,31,2022-08-28,12500.0,250.0,0.0,2022-08-28,12750.0
133744,1142,2017,HONDA,MOBILIO,E CVT,AT,"1.5",Putih,107,133973,377,2022-08-10,15250.0,250.0,0.0,2022-08-10,15500.0
133306,485,2014,TOYOTA,AGYA,G,MT,"1.0",Silver Metalic,107,136921,130,2022-08-10,7500.0,250.0,0.0,2022-08-11,7750.0
128665,6738,2015,HONDA,BRIO,SATYA E,MT,"1.2",ABU ABU METALIC,107,76045,97,2022-08-04,11625.0,250.0,0.0,2022-08-06,11875.0
143260,3373,2005,TOYOTA,INNOVA,G Bensin,MT,"2.0",BIRU METALIK,107,41665,328,2022-09-02,9912.0,250.0,0.0,2022-09-04,10162.0
142105,146,2018,TOYOTA,CALYA,G,MT,"1.2",Merah,107,15123,279,2022-09-11,12750.0,250.0,0.0,2022-09-11,13000.0
115745,4730,2010,DAIHATSU,GRAN MAX,Standar PU,MT,"1.3",Hitam,107,61357,142,2022-08-31,5375.0,250.0,0.0,2022-08-31,5625.0
133132,4748,2011,HONDA,ALL NEW CR-V,"4 x 2",AT,"2.0",Hitam,105,140400,127,2022-08-25,11875.0,250.0,0.0,2022-08-25,12125.0
139941,7103,2014,SUZUKI,ERTIGA,GX,MT,"1.4",ABU ABU METALIK,107,105901,328,2022-09-04,13750.0,250.0,0.0,2022-09-04,14000.0
139094,4427,2000,SUZUKI,BALENO,BALENO DX,MT,"1.5",Hitam,107,139645,406,2022-09-01,2500.0,250.0,0.0,2022-09-01,2750.0
142097,8443,2014,MITSUBISHI,COLT L 300,Pick Up 2.4 MT Solar,MT,"2.4",Hitam,107,94150,33,2022-08-28,11625.0,250.0,0.0,2022-08-28,11875.0
127576,469,2006,HONDA,NEW CIVIC,VTI,AT,"1.7",Hitam,107,138155,131,2022-08-22,13625.0,250.0,0.0,2022-08-30,13875.0
136295,215,2012,DAIHATSU,GRAN MAX,D Standar,MT,"1.3",SILVER METALIK,106,93435,302,2022-08-15,5625.0,250.0,0.0,2022-08-15,5875.0
134658,6050,2015,HONDA,BRIO,IVTEC E,MT,"1.3",Putih,107,12219,57,2022-08-25,12500.0,250.0,0.0,2022-08-25,12750.0
138515,7593,2000,NISSAN,station wagon,terraro kingsroad F1,MT,"2.4",HITAM SILVER,107,44471,141,2022-08-15,8750.0,250.0,375.0,2022-10-08,9375.0
139134,4083,2018,SUZUKI,KARIMUN WAGON R,GL 1.0 AT BENSIN,AT,"1.0",MERAH METALIK,105,50228,151,2022-08-23,3125.0,250.0,0.0,2022-08-23,3375.0
138885,8053,2010,SUZUKI,GRAND VITARA,JLX,AT,"2.0",ABU ABU METALIK,107,61291,19,2022-08-17,9375.0,250.0,0.0,2022-08-17,9625.0
136901,5290,2018,HONDA,BRIO,SATYA E,MT,"1.2",Putih,107,113299,5,2022-08-18,14850.0,250.0,0.0,2022-08-25,15100.0
141783,6551,2005,TOYOTA,INNOVA,G Bensin,AT,"2.0",Hijau Metalik,107,150636,133,2022-09-09,10000.0,250.0,0.0,2022-09-09,10250.0
137873,2983,2018,DAIHATSU,SIGRA,R DLX,MT,"1.2",Putih,107,138541,401,2022-08-12,13562.0,250.0,0.0,2022-08-14,13812.0
139905,3631,2018,DAIHATSU,SIGRA,X,MT,"1.2",SILVER METALIK,101,5783,21,2022-08-23,11912.0,250.0,0.0,2022-08-23,12162.0
128377,30,2016,HONDA,MOBILIO,S,MT,"1.5",Putih,106,41976,108,2022-07-30,15000.0,250.0,0.0,2022-07-30,15250.0
128742,5700,2017,TOYOTA,CALYA,G,AT,"1.2",Silver,107,44491,139,2022-08-03,14250.0,250.0,438.0,2022-09-17,14938.0
143246,6952,2018,HONDA,BRIO,SATYA E,AT,"1.2",Hitam,107,1395,88,2022-09-01,15000.0,250.0,0.0,2022-09-04,15250.0
140808,2009,2016,SUZUKI,ERTIGA,GL,MT,"1.4",Putih,72,96435,308,2022-08-30,14500.0,250.0,0.0,2022-08-30,14750.0
128005,2372,2016,HONDA,HRV,E CVT,AT,"1.5",Putih,106,119911,55,2022-08-19,15000.0,250.0,0.0,2022-08-19,15250.0
127957,6168,2007,DAIHATSU,TERIOS,TX ADVENTURE,AT,"1.5",Hitam,103,5230,73,2022-08-06,7500.0,250.0,0.0,2022-08-06,7750.0
134146,8184,2017,SUZUKI,NEW ERTIGA,Hybrid 1.2 MT DIESEL,MT,"1.2",ABU_ABU metalik,106,55954,33,2022-08-11,16875.0,266.0,0.0,2022-08-20,17141.0
127768,3780,2019,TOYOTA,AGYA,G TRD,AT,"1.0",Merah,107,62125,84,2022-08-25,15000.0,250.0,0.0,2022-08-25,15250.0
133293,3292,1988,TOYOTA,KIJANG,Super KF 40 Short,MT,"1.5",Abu-abu,107,2937,35,2022-08-18,2500.0,250.0,0.0,2022-08-18,2750.0
135519,5769,2013,TOYOTA,FORTUNER,"G 2,5 AT",AT,"2.5",Puith,107,36001,81,2022-08-31,26288.0,438.0,188.0,2022-09-25,26912.0
117906,7821,2014,TOYOTA,AGYA,G,AT,"1.0",Putih,107,4188,75,2022-08-06,10875.0,250.0,0.0,2022-08-08,11125.0
142566,73,2007,TOYOTA,YARIS,E,MT,"1.5",Merah,104,66011,149,2022-08-28,8750.0,250.0,0.0,2022-08-28,9000.0
135932,3267,2008,DAIHATSU,XENIA,Li Deluxe,MT,"1.0",Hitam,107,60214,265,2022-08-13,7875.0,250.0,188.0,2022-09-05,8312.0
135270,6477,2019,DAIHATSU,ALL NEW XENIA,R,MT,"1.3",Silver Metalic,107,31764,123,2022-08-15,18750.0,266.0,250.0,2022-09-14,19266.0
133264,2884,2021,TOYOTA,GRAND NEW VELOZ,FACELIFT,AT,"1.5",Silver,106,1592,29,2022-08-18,33375.0,531.0,0.0,2022-08-24,33906.0
133113,4053,1995,DAIHATSU,ROCKY,F 75,MT,"2.8",Hitam,107,142438,43,2022-08-07,8750.0,250.0,0.0,2022-08-07,9000.0
142875,1793,2013,HONDA,JAZZ,RS,AT,"1.5",Abu-Abu Met,107,84971,61,2022-08-18,15000.0,250.0,0.0,2022-08-18,15250.0
138573,5023,1997,HONDA,MINIBUS,Odyssey 2156cc,MT,"2.3",Silver Metalic,107,147805,327,2022-09-07,1750.0,250.0,0.0,2022-09-08,2000.0
137516,1053,2016,DAIHATSU,GREAT NEW XENIA,R SPORTY,MT,"1.3",Silver,107,121678,41,2022-09-07,16875.0,266.0,125.0,2022-09-23,17266.0
132966,2675,2017,TOYOTA,ALL NEW GRAND INNOVA,G Bensin,AT,"2.0",Silver Metalic,107,64194,86,2022-08-18,29750.0,438.0,0.0,2022-08-26,30188.0
138070,2891,2014,HONDA,MOBILIO,E CVT,AT,"1.5",ABU ABU METALIK,107,135428,2,2022-09-01,14412.0,250.0,0.0,2022-09-01,14662.0
134188,1090,2009,TOYOTA,AVANZA,E,MT,"1.3",Hitam,107,36214,136,2022-08-19,8788.0,250.0,62.0,2022-08-31,9100.0
134689,5737,2018,DAIHATSU,GRAN MAX,Standar + PS + AC PU,MT,"1.5",Putih,107,138110,269,2022-08-12,11250.0,250.0,0.0,2022-08-12,11500.0
140734,2968,2015,TOYOTA,NEW AVANZA,VVT-i G,AT,"1.3",Silver,107,86712,59,2022-08-22,15000.0,250.0,62.0,2022-09-06,15250.0
135503,2071,2010,HONDA,FREED,"PSD 1,5 AT BENSIN",AT,"1.5",Putih,107,1817,56,2022-08-25,15312.0,250.0,0.0,2022-08-25,15562.0
136377,888,2013,TOYOTA,VIOS,Limo,MT,"1.5",Hitam,107,64508,278,2022-08-22,8562.0,250.0,0.0,2022-09-01,8812.0
143309,3231,2012,SUZUKI,ERTIGA,GA,MT,"1.4",HITAM METALIK,107,1198,29,2022-09-10,10000.0,250.0,0.0,2022-09-10,10250.0
128327,6528,2015,TOYOTA,GRAND NEW AVANZA,G,AT,"1.3",HITAM METALIK,107,22463,117,2022-07-27,16938.0,266.0,0.0,2022-08-07,17203.0
137368,5547,2016,DAIHATSU,AYLA,D PLUS,MT,"1.0",Silver,107,39894,68,2022-08-21,6250.0,250.0,0.0,2022-08-21,6500.0
143476,1972,2000,NISSAN,TERRANO,GRANDROAD,MT,"2.4",BIRU METALIK,107,100998,305,2022-08-23,7625.0,250.0,0.0,2022-08-23,7875.0
139902,2574,2006,DAIHATSU,TARUNA,CSX OXXY,MT,"1.5",HITAM METALIK,107,88252,392,2022-08-24,6250.0,250.0,0.0,2022-08-24,6500.0
135322,896,2016,TOYOTA,RUSH,"S TRD SPORTIVO 1,5 MT Bensin",MT,"1.5",HITAM METALIK,107,135428,2,2022-08-28,14162.0,250.0,0.0,2022-08-29,14412.0
127171,8056,1996,HONDA,CIVIC,Ferio,MT,"1.6",HIJAU TUA METALIK,107,34648,154,2022-08-04,6500.0,250.0,0.0,2022-08-15,6750.0
134431,93,2016,HONDA,BRIO,SATYA E,AT,"1.2",ABU ABU METALIK,107,81129,54,2022-08-22,15250.0,250.0,0.0,2022-08-31,15500.0
139404,5866,2013,TOYOTA,NEW AGYA,G,AT,"1.0",SILVER METALIK,107,58491,404,2022-09-08,6288.0,250.0,0.0,2022-09-08,6538.0
138243,7943,2014,SUZUKI,KARIMUN WAGON R,GX,MT,"1.0",Putih,107,8024,104,2022-09-10,8750.0,250.0,0.0,2022-09-11,9000.0
126890,2516,2013,DAIHATSU,AYLA,X,MT,"1.0",Silver,107,23755,4,2022-08-12,8288.0,250.0,0.0,2022-08-21,8538.0
121635,6090,2015,TOYOTA,ALL NEW AVANZA,VVT-i G,MT,"1.3",Putih,107,11503,57,2022-08-14,12500.0,250.0,0.0,2022-08-14,12750.0
127545,4968,2009,DAIHATSU,GRAN MAX,Standar PU,MT,"1.3",Hitam,107,18827,397,2022-08-02,5662.0,250.0,0.0,2022-08-02,5912.0
141993,5388,2017,DAIHATSU,GRAN MAX,Standar + PS + AC + Box PU,MT,"1.5",PUTIH SILVER,107,19724,99,2022-09-02,10000.0,250.0,0.0,2022-09-02,10250.0
127433,2664,2016,SUZUKI,NEW ERTIGA,GX,MT,"1.4",Abu-abu,107,4363,94,2022-08-15,16250.0,266.0,188.0,2022-09-05,16703.0
136208,8009,2013,TOYOTA,NEW AVANZA,VVT-i G,MT,"1.3",Putih,102,120718,19,2022-08-30,15000.0,250.0,0.0,2022-08-31,15250.0
143175,1747,2017,HONDA,HRV,S,AT,"1.5",Abu-abu,107,121395,15,2022-09-06,22812.0,344.0,0.0,2022-09-08,23156.0
124031,8300,2015,TOYOTA,ETIOS VALCO,E,MT,"1.2",Putih,106,60834,83,2022-08-17,8500.0,250.0,0.0,2022-08-17,8750.0
138192,4600,2018,TOYOTA,CALYA,G,MT,"1.2",Silver,107,147737,273,2022-08-21,12500.0,250.0,0.0,2022-08-21,12750.0
136705,6668,2012,TOYOTA,NEW AVANZA,VVT-i G,MT,"1.3",HITAM METALIK,107,34865,309,2022-09-02,13125.0,250.0,0.0,2022-09-03,13375.0
132946,57,2017,HONDA,BRIO,RS,AT,"1.2",Puith,107,65429,275,2022-08-03,14438.0,250.0,0.0,2022-08-04,14688.0
139503,4388,2008,TOYOTA,INNOVA,G Bensin,MT,"2.0",Hitam,107,136619,398,2022-08-25,13788.0,250.0,0.0,2022-08-25,14038.0
140642,155,2013,TOYOTA,RUSH,G,MT,"1.5",Putih,107,33855,364,2022-08-16,15938.0,266.0,0.0,2022-08-16,16203.0
137125,4824,2013,NISSAN,GRAND LIVINA,XV,MT,"1.5",Putih,107,49838,42,2022-08-13,12500.0,250.0,375.0,2022-09-20,13125.0
125215,2224,2010,SUZUKI,APV,Arena SGX,MT,"1.5",PUTIH METALIK,107,116931,362,2022-08-06,10000.0,250.0,0.0,2022-08-06,10250.0
139710,8289,2011,MITSUBISHI,PAJERO,Sport Exceed 2.5 4x2 AT Diesel,AT,"2.5",Putih Mutiara,107,119893,111,2022-08-12,25000.0,344.0,0.0,2022-08-15,25344.0
137615,2143,2013,HONDA,ALL NEW CITY,E,MT,"1.5",Hitam,107,65302,271,2022-08-31,15038.0,250.0,0.0,2022-09-07,15288.0
127863,3935,2004,DAIHATSU,XENIA,Li Deluxe,MT,"1.0",SILVER METALIK,107,51035,151,2022-08-13,5000.0,250.0,0.0,2022-08-13,5250.0
140636,129,2006,HONDA,JAZZ,VTEC,AT,"1.5",Hitam,107,93746,6,2022-08-26,7875.0,250.0,0.0,2022-08-27,8125.0
134732,6569,2005,DAIHATSU,XENIA,M,MT,"1.0",Silver,107,4830,155,2022-08-08,5625.0,250.0,0.0,2022-08-09,5875.0
139374,2895,2018,DAIHATSU,SIGRA,R,AT,"1.2",Merah,107,65439,56,2022-09-10,13125.0,250.0,0.0,2022-09-10,13375.0
136104,2755,2010,HONDA,FREED,"PSD 1,5 AT BENSIN",AT,"1.5",Hitam,107,137515,402,2022-08-06,12500.0,250.0,0.0,2022-08-07,12750.0
138180,6115,2018,DAIHATSU,SIGRA,X,MT,"1.2",Merah,107,29993,104,2022-08-21,13125.0,250.0,0.0,2022-08-21,13375.0
133079,3697,2016,TOYOTA,CALYA,E STD,MT,"1.2",Hitam,107,31659,84,2022-08-26,11625.0,250.0,0.0,2022-08-29,11875.0
128757,878,2019,TOYOTA,CALYA,G,MT,"1.2",Putih,101,97676,308,2022-08-11,14788.0,250.0,375.0,2022-09-23,15412.0
134031,754,2014,DAIHATSU,ALL NEW XENIA,M FAMILY,MT,"1.0",HITAM METALIK,107,136178,60,2022-08-12,11938.0,250.0,562.0,2022-10-04,11000.0
132786,1949,2015,DAIHATSU,AYLA,X,MT,"1.0",Merah,107,1351,3,2022-08-10,8875.0,250.0,562.0,2022-10-03,7500.0
135781,7065,2017,MITSUBISHI,JEEP,Pajero Sport 2.4L Dakar Ultimate 4x2 8AT,AT,"2.4",Putih Mutiara,107,126920,377,2022-08-16,50000.0,719.0,188.0,2022-09-25,50844.0
128477,3140,2018,TOYOTA,ALL NEW YARIS,TRD Sportivo,AT,"1.5",Hitam,107,51653,152,2022-08-01,24412.0,344.0,62.0,2022-08-15,24819.0
133550,5247,2019,MITSUBISHI,XPANDER,Ultimate,AT,"1.5",Hitam,99,1960,1,2022-08-17,27625.0,438.0,0.0,2022-08-18,28062.0
